hotel_id,forecast_date,lead_time,booking_pickup_7d,rolling_demand_14d,cancellation_rate_28d,available_inventory,event_intensity,lag_occupancy_7d,lag_occupancy_28d,occupancy_rate
HOTEL-005,2025-07-17,23,38.954,0.5065,0.1149,20,0.4242,0.4622,0.5309,0.6251
HOTEL-008,2025-07-17,53,24.49,0.4629,0.1685,20,0.0636,0.726,0.5034,0.5359
HOTEL-009,2025-07-18,36,26.081,0.5895,0.2238,17,0.3901,0.6322,0.5371,0.6255
HOTEL-006,2025-07-18,83,23.616,0.7084,0.1558,10,0.33,0.586,0.6017,0.674
HOTEL-007,2025-07-19,71,35.206,0.6539,0.2052,21,0.6584,0.6393,0.5655,0.7346
HOTEL-010,2025-07-19,24,31.459,0.7861,0.1706,23,0.6454,0.6524,0.5204,0.8031
HOTEL-008,2025-07-20,48,27.956,0.6886,0.1198,15,0.3674,0.706,0.622,0.7438
HOTEL-011,2025-07-20,73,21.912,0.6764,0.1747,15,0.0838,0.7302,0.5474,0.683
HOTEL-009,2025-07-21,39,27.647,0.7296,0.2102,19,0.2646,0.5573,0.5428,0.6038
HOTEL-012,2025-07-21,38,22.083,0.6042,0.1473,28,0.0979,0.4748,0.555,0.5636
HOTEL-010,2025-07-22,89,14.091,0.5199,0.1836,17,0.0464,0.589,0.5886,0.4587
HOTEL-001,2025-07-22,52,31.063,0.7387,0.1983,14,0.6563,0.4766,0.5658,0.7003
HOTEL-011,2025-07-23,55,27.058,0.6375,0.1966,19,0.5292,0.6997,0.5121,0.6658
HOTEL-002,2025-07-23,24,29.544,0.6148,0.1292,29,0.018,0.4198,0.5701,0.5668
HOTEL-012,2025-07-24,50,32.961,0.633,0.1784,26,0.3369,0.5261,0.5659,0.6344
HOTEL-003,2025-07-24,56,19.904,0.5226,0.1988,35,0.0264,0.6157,0.4784,0.5209
HOTEL-004,2025-07-25,31,35.095,0.64,0.129,26,0.2666,0.7619,0.5575,0.6565
HOTEL-001,2025-07-25,76,30.295,0.5595,0.1309,34,0.4087,0.4562,0.5726,0.5221
HOTEL-005,2025-07-26,47,23.924,0.7034,0.1134,20,0.0448,0.7359,0.4672,0.7266
HOTEL-002,2025-07-26,47,34.064,0.704,0.0928,18,0.3943,0.6049,0.5465,0.7868
HOTEL-006,2025-07-27,58,30.118,0.6333,0.1595,16,0.1917,0.5209,0.6105,0.6619
HOTEL-003,2025-07-27,14,27.144,0.5803,0.1101,15,0.0732,0.6314,0.5059,0.6395
HOTEL-007,2025-07-28,86,22.061,0.7443,0.1797,16,0.0819,0.5147,0.515,0.5568
HOTEL-004,2025-07-28,19,26.598,0.6913,0.2075,13,0.1283,0.5129,0.5288,0.5855
HOTEL-008,2025-07-29,30,30.971,0.5541,0.1156,30,0.1431,0.4828,0.5234,0.5696
HOTEL-005,2025-07-29,61,21.709,0.5175,0.1998,36,0.3309,0.6121,0.5668,0.5134
HOTEL-009,2025-07-30,36,34.312,0.4812,0.1588,23,0.1818,0.4652,0.4315,0.5756
HOTEL-006,2025-07-30,67,26.651,0.5062,0.1946,21,0.1799,0.3592,0.5197,0.4801
HOTEL-007,2025-07-31,80,30.744,0.5574,0.2209,44,0.2133,0.4333,0.5503,0.5036
HOTEL-010,2025-07-31,87,33.262,0.7203,0.1947,32,0.2635,0.5399,0.452,0.6284
HOTEL-011,2025-08-01,23,36.465,0.5828,0.1537,28,0.2735,0.5597,0.5063,0.6611
HOTEL-008,2025-08-01,55,26.612,0.5562,0.1657,20,0.1145,0.6022,0.4618,0.5852
HOTEL-012,2025-08-02,45,29.634,0.5751,0.183,23,0.3098,0.5423,0.6492,0.6109
HOTEL-009,2025-08-02,87,25.074,0.6812,0.1159,16,0.2417,0.5133,0.5154,0.6912
HOTEL-001,2025-08-03,31,44.655,0.7036,0.1385,15,0.5126,0.5632,0.5868,0.7991
HOTEL-010,2025-08-03,71,24.436,0.6077,0.1615,8,0.2978,0.6737,0.4715,0.6445
HOTEL-002,2025-08-04,6,23.27,0.6505,0.1396,22,0.0285,0.5334,0.6393,0.5723
HOTEL-011,2025-08-04,30,31.012,0.5151,0.1319,18,0.4215,0.5455,0.5905,0.5995
HOTEL-012,2025-08-05,20,19.654,0.5509,0.1282,21,0.3274,0.4771,0.5888,0.5635
HOTEL-003,2025-08-05,87,19.397,0.5932,0.1556,22,0.3147,0.3592,0.5039,0.4911
HOTEL-001,2025-08-06,30,34.207,0.614,0.1667,19,0.3507,0.6391,0.4681,0.6193
HOTEL-004,2025-08-06,46,24.009,0.5476,0.1699,27,0.2223,0.5405,0.6195,0.5445
HOTEL-005,2025-08-07,29,44.621,0.5073,0.1927,22,0.2303,0.4993,0.5301,0.6048
HOTEL-002,2025-08-07,45,26.523,0.581,0.1772,10,0.4328,0.5427,0.5296,0.6105
HOTEL-003,2025-08-08,22,17.947,0.4941,0.1476,37,0.0237,0.3825,0.6545,0.4579
HOTEL-006,2025-08-08,49,32.906,0.6569,0.1813,11,0.4727,0.5929,0.5372,0.6598
HOTEL-004,2025-08-09,8,43.911,0.6829,0.1032,21,0.1722,0.5875,0.5869,0.7504
HOTEL-007,2025-08-09,3,39.829,0.7618,0.1485,14,0.4006,0.6854,0.5296,0.8048
HOTEL-005,2025-08-10,75,26.464,0.6989,0.1642,11,0.5449,0.7349,0.61,0.8003
HOTEL-008,2025-08-10,25,39.83,0.5966,0.1378,30,0.082,0.5619,0.5095,0.7068
HOTEL-006,2025-08-11,6,18.558,0.5937,0.1261,25,0.0643,0.6659,0.5755,0.5903
HOTEL-009,2025-08-11,29,20.877,0.4684,0.07,22,0.1479,0.4717,0.3793,0.4891
HOTEL-007,2025-08-12,84,28.038,0.5458,0.1445,39,0.2448,0.6816,0.5115,0.5209
HOTEL-010,2025-08-12,21,25.237,0.5286,0.1762,24,0.0241,0.5057,0.5611,0.5345
HOTEL-008,2025-08-13,21,26.912,0.5687,0.1376,26,0.2155,0.693,0.4961,0.6148
HOTEL-011,2025-08-13,19,28.149,0.5149,0.1205,28,0.3185,0.5629,0.6322,0.5293
HOTEL-009,2025-08-14,35,26.971,0.593,0.1145,35,0.2592,0.5536,0.5336,0.5715
HOTEL-012,2025-08-14,34,22.611,0.3623,0.0945,26,0.205,0.6973,0.5284,0.5128
HOTEL-001,2025-08-15,40,22.601,0.351,0.1509,39,0.2275,0.5543,0.5158,0.4654
HOTEL-010,2025-08-15,16,32.275,0.4486,0.1986,26,0.1267,0.6161,0.5086,0.5737
HOTEL-002,2025-08-16,37,27.547,0.5455,0.1044,23,0.1394,0.6176,0.6343,0.5746
HOTEL-011,2025-08-16,76,22.54,0.5301,0.2233,17,0.0653,0.6581,0.6625,0.5928
HOTEL-012,2025-08-17,14,32.403,0.5803,0.1296,33,0.1659,0.6132,0.4716,0.6423
HOTEL-003,2025-08-17,75,16.688,0.5396,0.2031,22,0.1036,0.604,0.547,0.5968
HOTEL-004,2025-08-18,0,22.504,0.5029,0.1086,22,0.1156,0.5337,0.5451,0.4985
HOTEL-001,2025-08-18,84,24.319,0.5495,0.1279,18,0.0336,0.6647,0.5105,0.5556
HOTEL-002,2025-08-19,20,42.634,0.7116,0.1713,11,0.7309,0.4799,0.4436,0.7206
HOTEL-005,2025-08-19,50,23.126,0.4502,0.1428,33,0.3063,0.5294,0.5849,0.4711
HOTEL-003,2025-08-20,46,34.128,0.6067,0.1783,7,0.842,0.5474,0.5651,0.7022
HOTEL-006,2025-08-20,4,21.444,0.5881,0.0978,9,0.2606,0.4759,0.5393,0.5958
HOTEL-007,2025-08-21,44,24.459,0.598,0.1813,26,0.4659,0.6992,0.524,0.5918
HOTEL-004,2025-08-21,45,20.945,0.513,0.1492,19,0.5053,0.482,0.4739,0.5478
HOTEL-008,2025-08-22,87,25.154,0.3504,0.2216,35,0.1566,0.6212,0.3918,0.4395
HOTEL-005,2025-08-22,87,26.147,0.5002,0.2014,33,0.1175,0.5053,0.4598,0.4761
HOTEL-006,2025-08-23,41,31.386,0.5418,0.1577,14,0.2352,0.5192,0.4445,0.6062
HOTEL-009,2025-08-23,40,43.28,0.5418,0.122,17,0.3608,0.6054,0.5079,0.7089
HOTEL-007,2025-08-24,29,31.307,0.5244,0.1318,20,0.191,0.5889,0.5182,0.587
HOTEL-010,2025-08-24,58,29.149,0.5487,0.2215,19,0.2215,0.515,0.5269,0.6073
HOTEL-008,2025-08-25,30,27.834,0.4691,0.2156,27,0.0548,0.6466,0.4107,0.5059
HOTEL-011,2025-08-25,60,25.327,0.4613,0.1408,25,0.0807,0.7082,0.4989,0.5043
HOTEL-012,2025-08-26,66,36.834,0.4609,0.1759,39,0.2128,0.4809,0.464,0.5555
HOTEL-009,2025-08-26,51,32.991,0.4801,0.1239,23,0.3036,0.5205,0.4079,0.5577
HOTEL-010,2025-08-27,33,19.667,0.4766,0.2551,39,0.0453,0.6879,0.547,0.444
HOTEL-001,2025-08-27,53,24.294,0.5251,0.0952,34,0.101,0.4836,0.5342,0.5172
HOTEL-011,2025-08-28,15,20.159,0.5165,0.1592,21,0.1372,0.5972,0.4558,0.5289
HOTEL-002,2025-08-28,59,26.418,0.456,0.1933,30,0.237,0.6974,0.4777,0.5795
HOTEL-012,2025-08-29,3,31.023,0.4886,0.1125,31,0.306,0.4389,0.5086,0.5281
HOTEL-003,2025-08-29,80,22.567,0.5215,0.187,25,0.2364,0.5281,0.3289,0.4605
HOTEL-001,2025-08-30,56,28.928,0.5658,0.1396,18,0.3897,0.5582,0.5599,0.6399
HOTEL-004,2025-08-30,50,39.891,0.5782,0.1548,25,0.5301,0.5865,0.4662,0.6892
HOTEL-002,2025-08-31,67,31.725,0.6016,0.1169,29,0.2355,0.4843,0.4902,0.6441
HOTEL-005,2025-08-31,54,23.661,0.6484,0.2105,22,0.2835,0.5411,0.4182,0.604
HOTEL-003,2025-09-01,69,21.345,0.6106,0.1359,21,0.112,0.3828,0.5909,0.5603
HOTEL-006,2025-09-01,7,30.472,0.5252,0.1262,27,0.1228,0.6285,0.5836,0.6141
HOTEL-004,2025-09-02,76,16.307,0.5091,0.1202,29,0.0188,0.5409,0.4723,0.4126
HOTEL-007,2025-09-02,59,25.191,0.5555,0.1059,25,0.0883,0.5896,0.4465,0.5471
HOTEL-008,2025-09-03,29,33.653,0.6544,0.1181,26,0.2294,0.6127,0.4489,0.6287
HOTEL-005,2025-09-03,89,21.144,0.4688,0.1342,26,0.1624,0.3578,0.4923,0.4381
HOTEL-006,2025-09-04,42,32.586,0.5545,0.168,30,0.0119,0.438,0.4593,0.5301
HOTEL-009,2025-09-04,45,30.223,0.572,0.1628,20,0.4322,0.4574,0.5164,0.6149
HOTEL-007,2025-09-05,75,27.564,0.5547,0.1678,13,0.0192,0.5229,0.4953,0.5016
HOTEL-010,2025-09-05,37,26.447,0.5976,0.1649,14,0.3128,0.4442,0.4981,0.624
HOTEL-008,2025-09-06,6,36.921,0.5119,0.12,42,0.0051,0.6426,0.4402,0.6207
HOTEL-011,2025-09-06,30,25.3,0.6037,0.1648,16,0.0535,0.4535,0.4682,0.597
HOTEL-009,2025-09-07,34,31.415,0.4977,0.1797,38,0.2591,0.4917,0.4695,0.5229
HOTEL-012,2025-09-07,83,14.468,0.4446,0.1954,34,0.0391,0.4857,0.442,0.4616
HOTEL-010,2025-09-08,12,27.121,0.5161,0.1007,31,0.6395,0.6038,0.4928,0.6234
HOTEL-001,2025-09-08,47,28.445,0.4243,0.1978,35,0.2419,0.5247,0.4458,0.465
HOTEL-011,2025-09-09,17,37.914,0.4677,0.1651,27,0.7653,0.4689,0.4449,0.5802
HOTEL-002,2025-09-09,50,34.96,0.4705,0.2564,19,0.546,0.6241,0.4118,0.5531
HOTEL-012,2025-09-10,81,19.519,0.6562,0.1137,23,0.2228,0.3723,0.4584,0.5761
HOTEL-003,2025-09-10,0,35.039,0.6644,0.151,13,0.0159,0.3917,0.4705,0.55
HOTEL-001,2025-09-11,84,20.251,0.379,0.2099,29,0.2449,0.4443,0.5204,0.3833
HOTEL-004,2025-09-11,21,29.426,0.5855,0.1037,23,0.2122,0.4371,0.4183,0.5804
HOTEL-002,2025-09-12,34,25.162,0.3777,0.1473,35,0.0746,0.4259,0.4746,0.4063
HOTEL-005,2025-09-12,38,26.411,0.547,0.1574,43,0.1035,0.4188,0.5196,0.4911
HOTEL-006,2025-09-13,77,30.268,0.6021,0.1362,23,0.2053,0.5436,0.3492,0.6336
HOTEL-003,2025-09-13,53,28.758,0.4799,0.18,24,0.1509,0.4896,0.5405,0.5304
HOTEL-007,2025-09-14,10,32.634,0.583,0.12,28,0.0824,0.435,0.5409,0.6018
HOTEL-004,2025-09-14,21,26.775,0.5296,0.0946,24,0.0086,0.5728,0.3865,0.55
HOTEL-005,2025-09-15,8,40.016,0.5466,0.099,19,0.1804,0.3183,0.4371,0.5826
HOTEL-008,2025-09-15,39,24.302,0.5366,0.1327,24,0.3257,0.2844,0.3587,0.4786
HOTEL-009,2025-09-16,55,25.54,0.5064,0.1541,28,0.1761,0.5715,0.448,0.5095
HOTEL-006,2025-09-16,36,34.185,0.5849,0.1301,10,0.5262,0.5875,0.4257,0.6376
HOTEL-010,2025-09-17,4,26.268,0.4272,0.1166,23,0.0253,0.4492,0.4294,0.4401
HOTEL-007,2025-09-17,68,19.382,0.3988,0.2053,29,0.0748,0.419,0.4844,0.4189
HOTEL-011,2025-09-18,46,25.929,0.5584,0.1897,16,0.2207,0.4174,0.5198,0.5183
HOTEL-008,2025-09-18,58,21.003,0.5142,0.141,17,0.2662,0.4997,0.3721,0.5363
HOTEL-009,2025-09-19,37,24.57,0.3687,0.1552,27,0.0105,0.4248,0.5643,0.4548
HOTEL-012,2025-09-19,2,33.937,0.412,0.0547,30,0.1426,0.5325,0.3656,0.5336
HOTEL-001,2025-09-20,3,26.718,0.7611,0.181,16,0.2219,0.5946,0.498,0.7006
HOTEL-010,2025-09-20,59,30.469,0.5656,0.205,23,0.2654,0.5291,0.5411,0.6351
HOTEL-011,2025-09-21,88,19.096,0.6539,0.1562,12,0.6267,0.4613,0.5247,0.7001
HOTEL-002,2025-09-21,68,29.275,0.5797,0.1327,14,0.3439,0.4407,0.5973,0.6301
HOTEL-003,2025-09-22,81,17.061,0.523,0.1461,31,0.0401,0.5425,0.4699,0.464
HOTEL-012,2025-09-22,8,25.493,0.5728,0.1459,15,0.1241,0.472,0.4339,0.5811
HOTEL-004,2025-09-23,35,29.472,0.423,0.1131,38,0.1171,0.441,0.3655,0.4312
HOTEL-001,2025-09-23,80,15.926,0.3558,0.1375,27,0.3789,0.4018,0.3967,0.4488
HOTEL-002,2025-09-24,81,26.873,0.4816,0.2735,20,0.1221,0.5229,0.4877,0.4997
HOTEL-005,2025-09-24,41,27.65,0.3614,0.1268,29,0.0851,0.5306,0.5075,0.4273
HOTEL-003,2025-09-25,24,29.99,0.5366,0.1499,22,0.1617,0.5704,0.5008,0.5904
HOTEL-006,2025-09-25,71,17.564,0.3919,0.2199,32,0.2251,0.4684,0.5524,0.428
HOTEL-004,2025-09-26,26,26.094,0.5306,0.1348,27,0.3626,0.4888,0.475,0.5484
HOTEL-007,2025-09-26,20,28.651,0.5472,0.1467,27,0.1487,0.4519,0.54,0.5576
HOTEL-008,2025-09-27,53,22.802,0.5641,0.1627,25,0.4032,0.3495,0.482,0.5696
HOTEL-005,2025-09-27,2,38.007,0.6088,0.1179,12,0.5531,0.665,0.4388,0.7623
HOTEL-006,2025-09-28,47,37.89,0.6412,0.1908,24,0.2513,0.6233,0.4225,0.6658
HOTEL-009,2025-09-28,7,37.605,0.6067,0.1846,14,0.4672,0.5783,0.4863,0.6944
HOTEL-010,2025-09-29,74,22.798,0.4545,0.1619,38,0.5086,0.4035,0.4964,0.4852
HOTEL-007,2025-09-29,49,21.41,0.4918,0.116,39,0.2496,0.4187,0.583,0.5306
HOTEL-011,2025-09-30,72,30.0,0.4971,0.1892,15,0.3839,0.5904,0.4216,0.5416
HOTEL-008,2025-09-30,60,26.579,0.546,0.2131,21,0.3473,0.5489,0.4255,0.5607
HOTEL-012,2025-10-01,17,28.619,0.5419,0.1482,20,0.4484,0.4805,0.4806,0.6039
HOTEL-009,2025-10-01,56,23.628,0.5558,0.1891,17,0.0647,0.4915,0.4334,0.5059
HOTEL-001,2025-10-02,89,7.838,0.3826,0.2099,31,0.2207,0.332,0.4058,0.3573
HOTEL-010,2025-10-02,8,46.656,0.518,0.0911,23,0.2652,0.5507,0.4675,0.6412
HOTEL-011,2025-10-03,18,36.573,0.6101,0.1604,8,0.2737,0.5252,0.3711,0.6093
HOTEL-002,2025-10-03,3,31.755,0.5593,0.1361,9,0.1891,0.4815,0.3357,0.5699
HOTEL-003,2025-10-04,79,19.205,0.5137,0.1535,26,0.0825,0.6193,0.4855,0.5627
HOTEL-012,2025-10-04,33,23.699,0.6306,0.1046,12,0.208,0.6022,0.4193,0.6758
HOTEL-004,2025-10-05,4,30.132,0.5724,0.1084,27,0.049,0.5671,0.5327,0.6453
HOTEL-001,2025-10-05,16,33.083,0.5229,0.0934,32,0.1787,0.5107,0.386,0.5608
HOTEL-002,2025-10-06,3,31.27,0.5028,0.107,27,0.2166,0.4989,0.536,0.5596
HOTEL-005,2025-10-06,31,29.175,0.3785,0.1324,43,0.0183,0.7293,0.4409,0.5424
HOTEL-003,2025-10-07,26,19.898,0.3326,0.1147,23,0.0267,0.4726,0.4013,0.4186
HOTEL-006,2025-10-07,20,25.66,0.5295,0.0682,28,0.2382,0.4875,0.4014,0.5465
HOTEL-007,2025-10-08,82,17.014,0.4743,0.1756,25,0.1022,0.6319,0.4635,0.5119
HOTEL-004,2025-10-08,25,26.425,0.5293,0.2053,1,0.3868,0.5481,0.4797,0.5658
HOTEL-005,2025-10-09,71,20.924,0.4721,0.1478,28,0.3976,0.3915,0.5024,0.4819
HOTEL-008,2025-10-09,89,23.386,0.436,0.2139,29,0.3504,0.478,0.5259,0.4992
HOTEL-006,2025-10-10,35,38.371,0.4325,0.1307,18,0.2222,0.3865,0.4095,0.5132
HOTEL-009,2025-10-10,15,32.303,0.6256,0.1058,17,0.449,0.6006,0.4754,0.6415
HOTEL-010,2025-10-11,47,41.947,0.7387,0.1557,35,0.4305,0.5368,0.5362,0.744
HOTEL-007,2025-10-11,45,29.194,0.654,0.1467,22,0.1368,0.627,0.5804,0.6754
HOTEL-008,2025-10-12,39,20.034,0.417,0.1269,34,0.0739,0.4605,0.4759,0.529
HOTEL-011,2025-10-12,22,42.094,0.6374,0.1446,16,0.1165,0.6996,0.4559,0.7018
HOTEL-009,2025-10-13,7,32.58,0.5316,0.1248,24,0.2223,0.434,0.4247,0.5375
HOTEL-012,2025-10-13,59,22.722,0.5784,0.1604,21,0.3103,0.3498,0.4967,0.5012
HOTEL-010,2025-10-14,9,28.735,0.454,0.1461,26,0.3739,0.3667,0.4232,0.4666
HOTEL-001,2025-10-14,61,29.343,0.5974,0.1422,20,0.2383,0.5192,0.5536,0.5533
HOTEL-011,2025-10-15,82,24.628,0.5325,0.135,18,0.4954,0.6465,0.3585,0.5507
HOTEL-002,2025-10-15,20,26.775,0.531,0.1202,35,0.2033,0.5072,0.3793,0.5121
HOTEL-012,2025-10-16,36,22.531,0.4439,0.1369,28,0.2155,0.3853,0.5648,0.5068
HOTEL-003,2025-10-16,33,24.372,0.4167,0.1171,39,0.1685,0.4567,0.5465,0.4357
HOTEL-004,2025-10-17,33,38.704,0.4897,0.1483,27,0.3753,0.4303,0.6117,0.6092
HOTEL-001,2025-10-17,54,14.62,0.3705,0.168,17,0.3349,0.5061,0.4956,0.4571
HOTEL-002,2025-10-18,29,20.167,0.5442,0.1557,25,0.0533,0.4928,0.5291,0.5814
HOTEL-005,2025-10-18,55,33.752,0.5793,0.0835,19,0.0096,0.6192,0.5388,0.6599
HOTEL-003,2025-10-19,7,35.345,0.6303,0.0974,18,0.4025,0.4538,0.4675,0.7127
HOTEL-006,2025-10-19,82,26.091,0.4767,0.1466,18,0.3221,0.4856,0.5253,0.5586
HOTEL-004,2025-10-20,63,31.658,0.4855,0.2087,15,0.1524,0.5387,0.4683,0.5518
HOTEL-007,2025-10-20,26,32.429,0.4458,0.1425,27,0.2955,0.3945,0.4893,0.5361
HOTEL-008,2025-10-21,31,26.639,0.439,0.1343,31,0.2739,0.5279,0.377,0.4754
HOTEL-005,2025-10-21,3,27.307,0.4457,0.0625,25,0.1958,0.5383,0.4252,0.4956
HOTEL-009,2025-10-22,23,31.832,0.5124,0.194,23,0.5067,0.4877,0.4794,0.5941
HOTEL-006,2025-10-22,7,27.842,0.4232,0.1021,31,0.3117,0.5326,0.4766,0.522
HOTEL-010,2025-10-23,30,28.49,0.4391,0.1453,23,0.2716,0.5083,0.4646,0.5059
HOTEL-007,2025-10-23,71,27.652,0.6838,0.1765,13,0.1719,0.4675,0.4979,0.6349
HOTEL-011,2025-10-24,20,40.073,0.4257,0.1294,34,0.273,0.4611,0.4251,0.4955
HOTEL-008,2025-10-24,21,33.616,0.4564,0.0922,26,0.0657,0.3854,0.5599,0.525
HOTEL-009,2025-10-25,86,19.129,0.4994,0.1869,21,0.6193,0.5438,0.4736,0.5834
HOTEL-012,2025-10-25,45,34.556,0.6019,0.1275,25,0.298,0.732,0.4121,0.7173
HOTEL-001,2025-10-26,80,30.393,0.6048,0.1934,31,0.1229,0.5874,0.5188,0.5887
HOTEL-010,2025-10-26,56,25.632,0.5464,0.2012,15,0.4707,0.4555,0.4973,0.6108
HOTEL-011,2025-10-27,37,31.095,0.5059,0.1515,33,0.0659,0.5183,0.3803,0.5024
HOTEL-002,2025-10-27,25,40.421,0.5016,0.061,34,0.4333,0.5063,0.4624,0.5576
HOTEL-012,2025-10-28,34,37.276,0.6207,0.2144,34,0.3262,0.5397,0.4602,0.5639
HOTEL-003,2025-10-28,31,32.598,0.5133,0.0938,34,0.3487,0.5019,0.4875,0.5735
HOTEL-001,2025-10-29,71,24.839,0.5668,0.2077,19,0.0343,0.5958,0.613,0.5544
HOTEL-004,2025-10-29,87,26.096,0.5231,0.2019,17,0.2236,0.5232,0.6045,0.5216
HOTEL-002,2025-10-30,64,29.75,0.5138,0.1472,32,0.574,0.5986,0.4338,0.5545
HOTEL-005,2025-10-30,49,19.969,0.3134,0.1966,42,0.1345,0.3461,0.4069,0.3422
HOTEL-003,2025-10-31,12,24.675,0.3684,0.12,19,0.1836,0.5517,0.4655,0.4909
HOTEL-006,2025-10-31,30,27.721,0.3929,0.1386,30,0.3092,0.5327,0.5868,0.5021
HOTEL-004,2025-11-01,1,28.903,0.5026,0.1211,22,0.0075,0.5438,0.4816,0.5923
HOTEL-007,2025-11-01,18,23.014,0.5762,0.1796,11,0.118,0.5536,0.5199,0.6226
HOTEL-005,2025-11-02,34,22.194,0.4999,0.1678,23,0.1011,0.5555,0.4625,0.5394
HOTEL-008,2025-11-02,37,24.432,0.6758,0.1519,17,0.2581,0.4594,0.5047,0.6557
HOTEL-009,2025-11-03,20,32.377,0.5665,0.1739,12,0.4336,0.5559,0.4749,0.6588
HOTEL-006,2025-11-03,13,40.487,0.5398,0.1474,26,0.0831,0.5246,0.5825,0.5996
HOTEL-007,2025-11-04,54,29.39,0.5274,0.1512,14,0.1842,0.4447,0.522,0.5524
HOTEL-010,2025-11-04,13,28.275,0.5261,0.0918,15,0.3949,0.6734,0.4827,0.6282
HOTEL-008,2025-11-05,15,29.614,0.4683,0.1028,34,0.1158,0.4009,0.5695,0.52
HOTEL-011,2025-11-05,35,28.792,0.5119,0.1347,13,0.2008,0.5262,0.3932,0.5681
HOTEL-009,2025-11-06,37,29.965,0.4425,0.1408,15,0.1733,0.5999,0.4957,0.504
HOTEL-012,2025-11-06,18,26.26,0.5512,0.1371,15,0.3189,0.4811,0.5749,0.5906
HOTEL-010,2025-11-07,81,20.965,0.5538,0.1314,20,0.4886,0.4816,0.4779,0.5457
HOTEL-001,2025-11-07,48,33.418,0.6037,0.1171,35,0.1727,0.3781,0.5062,0.5344
HOTEL-011,2025-11-08,39,23.702,0.5062,0.0984,29,0.0672,0.5745,0.5451,0.5414
HOTEL-002,2025-11-08,23,26.401,0.6249,0.0897,27,0.2387,0.4429,0.5306,0.6182
HOTEL-012,2025-11-09,47,30.0,0.6519,0.1539,21,0.0529,0.6633,0.4582,0.5914
HOTEL-003,2025-11-09,29,35.656,0.5723,0.1837,26,0.3585,0.6503,0.5281,0.6771
HOTEL-004,2025-11-10,15,33.309,0.5175,0.1096,24,0.2429,0.6467,0.5106,0.6377
HOTEL-001,2025-11-10,89,26.332,0.4907,0.2083,33,0.0469,0.4276,0.5115,0.4795
HOTEL-005,2025-11-11,11,30.16,0.4352,0.1462,25,0.103,0.4749,0.3733,0.4754
HOTEL-002,2025-11-11,79,27.303,0.5526,0.1924,9,0.1115,0.4765,0.5528,0.5876
HOTEL-006,2025-11-12,1,43.911,0.5054,0.09,17,0.3646,0.6618,0.6329,0.6588
HOTEL-003,2025-11-12,89,24.954,0.5523,0.1452,22,0.3658,0.5658,0.5191,0.5772
HOTEL-007,2025-11-13,85,25.128,0.5093,0.1997,25,0.1742,0.4258,0.5652,0.519
HOTEL-004,2025-11-13,16,38.473,0.6655,0.0271,24,0.588,0.5301,0.6581,0.7188
HOTEL-008,2025-11-14,50,31.664,0.5443,0.1074,24,0.4589,0.4219,0.5257,0.5846
HOTEL-005,2025-11-14,65,21.9,0.5815,0.1114,20,0.0994,0.5184,0.4468,0.5891
HOTEL-006,2025-11-15,78,21.487,0.6853,0.1812,34,0.1253,0.657,0.6409,0.6278
HOTEL-009,2025-11-15,18,20.419,0.6335,0.1253,34,0.1681,0.6483,0.5605,0.5816
HOTEL-010,2025-11-16,10,31.525,0.7667,0.0975,14,0.2641,0.6261,0.5176,0.8015
HOTEL-007,2025-11-16,40,27.976,0.5046,0.0919,28,0.1754,0.6542,0.4825,0.5945
HOTEL-011,2025-11-17,11,25.544,0.4725,0.1329,49,0.0722,0.6407,0.5257,0.49
HOTEL-008,2025-11-17,1,27.795,0.4501,0.1202,20,0.0724,0.5343,0.5647,0.5383
HOTEL-009,2025-11-18,0,27.886,0.4465,0.1358,30,0.3018,0.6949,0.5855,0.5538
HOTEL-012,2025-11-18,38,30.366,0.6229,0.1934,14,0.2494,0.5828,0.5508,0.6027
HOTEL-010,2025-11-19,20,25.779,0.53,0.1525,28,0.0146,0.5625,0.5232,0.5743
HOTEL-001,2025-11-19,51,32.074,0.4461,0.1484,27,0.2119,0.4124,0.4748,0.5009
HOTEL-011,2025-11-20,82,23.633,0.5116,0.1497,31,0.1996,0.5485,0.4815,0.5019
HOTEL-002,2025-11-20,63,34.27,0.5523,0.209,41,0.2563,0.4414,0.484,0.5367
HOTEL-012,2025-11-21,26,14.336,0.5775,0.1362,27,0.0093,0.5953,0.4295,0.4966
HOTEL-003,2025-11-21,38,27.321,0.5931,0.0823,33,0.1356,0.5678,0.443,0.5794
HOTEL-001,2025-11-22,71,28.58,0.5456,0.1302,16,0.1181,0.7068,0.5003,0.6405
HOTEL-004,2025-11-22,81,20.676,0.5431,0.1985,30,0.1635,0.6412,0.4083,0.5248
HOTEL-002,2025-11-23,20,35.177,0.5492,0.1308,12,0.1762,0.6073,0.5307,0.6697
HOTEL-005,2025-11-23,51,27.259,0.541,0.0929,35,0.2145,0.5394,0.6321,0.6253
HOTEL-003,2025-11-24,23,27.504,0.3793,0.0845,31,0.0633,0.6442,0.5735,0.5491
HOTEL-006,2025-11-24,31,41.254,0.568,0.1397,18,0.4716,0.5457,0.4757,0.6367
HOTEL-007,2025-11-25,33,29.937,0.6089,0.1812,19,0.1268,0.5805,0.5357,0.6384
HOTEL-004,2025-11-25,10,39.075,0.5792,0.0981,40,0.3973,0.4379,0.5982,0.6071
